user_id,first_name,last_name,email,gender,age,contact_info,location,total_balance,transaction_count,total_spent,account_age
337,Dipak,Khadka,dipak.khadka@Yahoooo.com,M,18,9842806581,Kathm#$ndu,29198.93,63,29830.45,999
338,Anjali,Khatri,,F,57,9837678424,P0khara,46962.22,117,58013.41,65
339,Rekha,Rai,rekha.rai@GMAIL.COM,Male,41,9884639470,Pokhara123Chitwan,19271.46,71,15214.68,22
340,Suman,Lama,suman.lama@gmail.in,Male,26,9857077197,P0khara,9061.93,312,5908.7,503
341,Sunita,Budhathoki,sunita.budhathoki@Yahoooo.com,F,35,9824562044,Balen City,22642.88,332,18667.3,920
342,Mina,Bomjan,mina.bomjan@gmail.in,F,46,9845486043,Kathm#$ndu,48398.08,38,38068.94,416
343,Sangita,Shrestha,sangita.shrestha@gmail.com,M,17,9895801818,Kathm#$ndu,1193.58,213,759.26,108
344,Suresh,Bhandari,,F,53,9866875552,Pokhara,19828.75,384,11726.01,848
345,Gita,Basnet,gita.basnet@YAHoo.com,Male,56,,Raasuwa,24386.3,450,28713.52,323
346,Bimal,Pandey,bimal.pandey@YAHoo.com,Female,59,9872228496,lalitpur4443,19360.65,321,28242.72,877
347,Aarun,Ghimire,aarun.ghimire@GMAIL.COM,Other,52,9886983866,Raasuwa,25161.41,204,14363.83,673
348,Arjun,Khatri,arjun.khatri@yahoo.com,M,33,9874433701,Kathm#$ndu,10967.91,201,9112.69,874
349,Tenjin,Budhathoki,tenjin.budhathoki@GMAIL.COM,Other,50,9834419493,Kathm#$ndu,35161.23,249,49294.72,6
350,Mingmar,Magar,,Other,59,9822671223,rasuwa,16920.01,314,18775.07,342
351,Pramila,Sapkota,pramila.sapkota@Yahoooo.com,F,48,9877394420,Raasuwa,7434.85,467,7815.47,390
352,Shanti,Chaudhari,shanti.chaudhari@YAHoo.com,F,54,9845280874,Kathm#$ndu,32013.14,370,18498.75,749
353,Roshan,Lama,roshan.lama@gmail.com,Other,59,9880822117,Lalitpur,9424.02,214,13706.63,534
354,Deepak,Shyangba,deepak.shyangba@GMAIL.COM,M,54,9899309848,P0khara,32422.4,319,18651.01,905
355,Mina,Basnet,mina.basnet@yahoo.com,M,45,9832378486,lalitpur4443,41009.64,403,30640.5,984
356,Rohan,Khadka,rohan.khadka@gmail.in,Other,18,9828413197,lalitpur4443,34604.34,345,45686.84,135
357,Pooja,Magar,pooja.magar@gmail.in,Other,43,9829946603,rasuwa,4331.46,487,4945.13,850
358,Rajan,Neupane,rajan.neupane@Yahoooo.com,Female,31,9866860925,Raasuwa,23696.04,356,17351.52,359
359,Gita,Sherpa,gita.sherpa@yahoo.com,Female,51,9834029614,P0khara,18016.2,215,9460.04,796
360,Rajesh,Lama,rajesh.lama@gmail.com,Other,36,9881450981,Kathmandu,792.16,315,678.55,125
361,Rajesh,Acharya,rajesh.acharya@yahoo.com,Male,40,9854483500,Pokahara,27970.73,213,29830.4,865
362,Tenjin,Bomjan,tenjin.bomjan@Yahoooo.com,Female,54,9891208040,Rasuwa,22536.48,127,29119.01,889
363,Mina,Chaudhari,mina.chaudhari@gmail.com,Male,53,9858622792,Kathm#$ndu,33761.7,374,39713.41,94
364,PRAMILA,Shakya,pramila.shakya@Yahoooo.com,F,29,9884355730,Kathmandu,20068.73,7,10353.04,444
365,Sanjay,Bomjan,sanjay.bomjan@GMAIL.COM,Other,32,9824768164,Biratn@gar,17784.59,19,16657.71,828
366,Sabina,Rana,sabina.rana@GMAIL.COM,F,49,9826146345,Pokhara123Chitwan,19974.75,367,26241.97,269
367,Dipak,Acharya,dipak.acharya@gmail.com,Female,16,9841439320,Bhaktapur,15314.49,208,16265.99,274
368,Akash,Bhandari,akash.bhandari@yahoo.com,Female,32,9892295659,P0khara,9624.41,213,7611.19,468
369,Anil,Tamang,anil.tamang@YAHoo.com,Female,41,9825499877,Lalitpur,35653.33,285,45425.73,169
370,SURESH,Khanal,suresh.khanal@gmail.com,Other,37,9869999309,Kathm#$ndu,36429.85,75,21422.53,109
371,Sunita,Giri,sunita.giri@yahoo.com,Male,50,9884176506,Biratn@gar,15270.3,54,14660.22,921
372,Anil,Thapa,anil.thapa@GMAIL.COM,F,28,9861741018,P0khara,46293.19,419,25953.34,535
373,Sanjay,Rana,sanjay.rana@GMAIL.COM,F,28,,Bhaktapur,49991.86,286,31244.95,882
374,Sita,Rana,sita.rana@gmail.in,F,32,9837127811,Raasuwa,4077.71,148,5218.41,354
375,Nawin,Limbu,nawin.limbu@YAHoo.com,Other,20,9867357332,Kathm#$ndu,11055.67,118,6457.86,694
376,Tenjin,Poudel,,M,52,9848126649,Pokhara123Chitwan,12091.43,48,15003.4,478
377,ARJUN,Basnet,arjun.basnet@Yahoooo.com,Female,53,9837449214,lalitpur4443,46987.93,483,29728.38,770
378,Bikram,Shakya,bikram.shakya@gmail.in,Female,58,9884393436,Raasuwa,24167.65,452,14208.4,657
379,Nurpu,Magar,nurpu.magar@yahoo.com,Female,35,9878125221,rasuwa,40796.01,271,42327.14,445
380,Deepak,Sherpa,,Male,25,9890228517,Kathmandu,46920.21,342,69362.85,16
381,Arjun,Khatri,arjun.khatri@Yahoooo.com,Other,46,9876762065,Lalitpur,42720.0,425,58472.98,-1
382,Sabita,Tamang,sabita.tamang@YAHoo.com,M,46,9875859550,Kathmandu,21779.81,430,31845.32,757
383,Nurpu,Wangchuk,nurpu.wangchuk@Yahoooo.com,Male,49,9849776743,P0khara,48566.48,357,62074.6,784
384,Karuna,Damrang,karuna.damrang@gmail.com,Female,43,9851689276,Raasuwa,41486.25,146,54170.07,672
385,Samjhana,Oli,samjhana.oli@Yahoooo.com,M,50,9817682798,Pokahara,49539.0,402,58084.11,845
386,Nisha,Karki,nisha.karki@Yahoooo.com,Male,-1,9844427714,Pokhara,44028.2,124,56065.44,890
387,Mina,Dangol,mina.dangol@gmail.com,Female,19,9896772456,Kathmandu,21622.54,358,21469.32,781
388,Prakash,Lamichhane,prakash.lamichhane@Yahoooo.com,Other,16,9828190039,Biratn@gar,17593.35,92,18869.44,743
389,Bibek,Dangol,,Other,28,9890000646,Raasuwa,28845.9,430,39766.37,301
390,Deepak,Budhathoki,deepak.budhathoki@Yahoooo.com,Other,52,9825902680,rasuwa,2444.41,60,1731.76,765
391,Suresh,Shyangba,suresh.shyangba@YAHoo.com,F,35,,rasuwa,20656.22,134,20618.12,769
392,Sita,Oli,sita.oli@GMAIL.COM,Other,18,9811072474,lalitpur4443,48901.51,408,53435.3,709
393,Priya,Pandit,priya.pandit@gmail.in,Female,59,9869553998,Rasuwa,12597.61,76,17615.39,-49
394,Manju,Gurung,manju.gurung@Yahoooo.com,M,33,9810262716,P0khara,43354.91,130,50255.24,35
395,Tenjin,Bomjan,tenjin.bomjan@yahoo.com,Female,25,9881720192,Kathm#$ndu,29104.44,101,34887.04,69
396,Nurpu,Lamichhane,nurpu.lamichhane@GMAIL.COM,Other,35,9889166081,Bhaktapur,39292.96,328,35875.51,555
397,Sangita,Dangol,sangita.dangol@YAHoo.com,M,59,9860647514,Rasuwa,4759.14,306,5897.31,331
398,Bikram,Sherpa,bikram.sherpa@gmail.in,Male,27,9839222039,Pokhara,40030.85,405,31470.01,653
399,Mingmar,Rai,mingmar.rai@gmail.com,M,25,9830893371,Balen City,235.24,323,124.07,350
400,Sangita,Dhakal,sangita.dhakal@gmail.in,F,49,9850618440,Lalitpur,46327.2,483,63376.62,220
401,Pramila,Lama,pramila.lama@gmail.in,F,58,9814872531,Kathm#$ndu,12320.34,6,12900.49,337
402,NISHA,Acharya,nisha.acharya@YAHoo.com,Other,46,9893121812,Pokahara,33224.2,164,40813.58,635
403,Anil,Ghale,anil.ghale@gmail.com,Male,58,9835591886,Kathmandu,41352.63,75,53944.87,128
404,Anjali,Budhathoki,anjali.budhathoki@GMAIL.COM,Female,36,9846675209,Raasuwa,28083.7,103,41198.01,224
405,Mingmar,Koirala,mingmar.koirala@yahoo.com,M,34,9822454940,P0khara,40354.04,370,29042.4,768
406,Bibek,Bhattarai,bibek.bhattarai@YAHoo.com,Other,20,9897739108,Biratn@gar,18339.98,406,24197.82,550
407,Manju,Maharjan,manju.maharjan@yahoo.com,Male,35,9838155567,Kathmandu,28286.07,131,17998.57,174
408,Manju,Magar,manju.magar@YAHoo.com,Male,55,9899044505,Balen City,6719.54,120,8360.56,123
409,Sangita,Giri,sangita.giri@Yahoooo.com,Other,52,,Pokhara123Chitwan,27406.49,369,22145.12,227
410,Akash,Sherpa,akash.sherpa@gmail.in,M,27,9881895481,Pokahara,19903.59,442,25632.87,970
411,Anjali,Karki,anjali.karki@Yahoooo.com,F,59,9822768899,Lalitpur,43562.39,202,38985.16,407
412,Gita,Karki,gita.karki@gmail.com,Male,21,9884582788,Kathm#$ndu,21898.26,64,17089.79,640
413,Pooja,Sherpa,pooja.sherpa@yahoo.com,M,47,9837059534,Pokhara,24472.75,311,29193.72,743
414,Rekha,Lama,rekha.lama@gmail.com,Other,33,9858015765,Pokhara,43017.18,429,37006.17,443
415,Sarita,Adhikari,sarita.adhikari@gmail.com,M,19,9873143925,rasuwa,39652.86,355,23970.69,512
416,Prakash,Rai,prakash.rai@YAHoo.com,F,55,9885043344,Kathm#$ndu,37105.51,230,32772.39,192
417,Dinesh,Magar,,Other,55,9839578211,Lalitpur,38565.29,272,41193.47,935
418,Aarun,Rana,aarun.rana@YAHoo.com,M,37,9867351131,Lalitpur,21054.66,53,22264.15,461
419,Nurpu,Pandey,nurpu.pandey@Yahoooo.com,Female,38,9836553493,Pokhara,35804.53,466,31428.39,937
420,Hari,Tamang,hari.tamang@gmail.in,M,27,9899139168,lalitpur4443,25988.61,339,28528.23,345
421,Sarita,Ghale,sarita.ghale@gmail.in,F,49,9878937969,Rasuwa,24661.43,137,32236.17,507
422,Rohan,Bote,rohan.bote@YAHoo.com,Other,26,9836563005,lalitpur4443,8330.56,491,9225.84,888
423,Renjen,Basnet,renjen.basnet@gmail.com,Other,53,9855982882,Kathm#$ndu,5317.7,483,6673.65,366
424,Sabina,Khadka,sabina.khadka@gmail.in,Other,59,9878027952,P0khara,46009.52,436,65810.48,577
425,Rajan,Tamang,rajan.tamang@yahoo.com,Male,23,9821439248,Raasuwa,29399.8,5,36200.94,452
426,Bikram,Shrestha,bikram.shrestha@Yahoooo.com,Male,19,9825679387,Balen City,7570.57,371,6818.85,-24
427,Suman,Karki,,Female,34,9870313964,rasuwa,23491.13,367,17561.95,388
428,Bishnu,Damrang,bishnu.damrang@gmail.com,M,45,9881456942,Biratn@gar,28344.01,69,37027.93,574
429,Pooja,Khatri,pooja.khatri@YAHoo.com,M,47,9840427711,Bhaktapur,41038.77,448,32287.06,938
430,Mina,Chaudhari,mina.chaudhari@gmail.in,Male,50,9878982747,Kathmandu,38974.49,343,24007.27,221
431,Manju,Dahal,manju.dahal@YAHoo.com,Other,20,9875139441,Biratn@gar,9229.92,31,9257.59,38
432,Laxmi,Pandit,laxmi.pandit@Yahoooo.com,Other,18,9854279126,lalitpur4443,26035.91,308,13772.3,89
433,RAJAN,Gurung,rajan.gurung@YAHoo.com,M,46,9854612259,Rasuwa,3519.14,304,4003.51,28
434,Kalpana,Damrang,kalpana.damrang@yahoo.com,Male,28,9828092151,Raasuwa,47952.48,332,42331.16,584
435,Sachin,Pandit,sachin.pandit@yahoo.com,M,51,9820566545,Kathmandu,15972.62,43,11986.73,852
436,Nawin,Pandit,nawin.pandit@gmail.com,Male,25,9814493736,Lalitpur,44679.59,141,31083.87,-41
437,Priya,Rai,priya.rai@yahoo.com,F,20,9836173868,lalitpur4443,15647.84,97,16240.92,406
438,Manju,Rana,manju.rana@gmail.in,F,30,9856740832,Pokhara123Chitwan,9900.77,314,10720.4,677
439,Sanjay,Khatri,sanjay.khatri@Yahoooo.com,Male,45,9874353417,rasuwa,43934.72,192,34596.41,323
440,Sabita,Limbu,sabita.limbu@Yahoooo.com,Male,56,9884429369,Raasuwa,17642.64,452,21441.36,84
441,Deepak,Subedi,deepak.subedi@Yahoooo.com,F,59,9868189015,Biratn@gar,13646.92,269,9496.26,978
442,Ramesh,Magar,ramesh.magar@Yahoooo.com,Other,44,9817631553,Pokahara,46775.28,347,43854.97,319
443,Renjen,Ghale,renjen.ghale@yahoo.com,Other,-1,9873037856,Bhaktapur,25186.94,74,24112.29,618
444,Mina,Basnet,mina.basnet@gmail.in,Female,55,9843272824,Raasuwa,6948.06,415,4908.15,268
445,Aarun,Khadka,aarun.khadka@YAHoo.com,Male,44,9867257863,Kathmandu,30694.94,34,44956.33,-35
446,Ramesh,Bhandari,ramesh.bhandari@Yahoooo.com,Other,58,9893455566,Kathmandu,19905.05,291,28213.25,537
447,Sachin,Dangol,sachin.dangol@yahoo.com,Male,45,9872335945,Biratn@gar,13059.32,38,6788.58,185
448,Mingmar,Pandey,mingmar.pandey@Yahoooo.com,M,-1,9873858138,Lalitpur,35639.31,389,29226.75,24
449,Sunita,Tamang,sunita.tamang@Yahoooo.com,M,40,9874255103,Pokahara,19576.08,444,19437.76,662
450,Dipak,Gurung,dipak.gurung@yahoo.com,Female,27,9864837816,Pokhara123Chitwan,33242.35,138,41168.03,422
451,Tenjin,Budhathoki,tenjin.budhathoki@GMAIL.COM,Female,46,9896849580,Kathm#$ndu,21227.06,342,22898.29,627
452,Kunsel,Koirala,kunsel.koirala@YAHoo.com,Male,18,9876423654,Pokhara,16353.08,181,19457.46,363
453,prakash,Bhattarai,prakash.bhattarai@yahoo.com,Male,37,9898036859,Biratn@gar,32310.85,435,35620.73,357
454,Deepak,Magar,deepak.magar@gmail.com,Other,22,9892521563,Raasuwa,15375.3,390,21574.39,643
455,Sangita,Bhandari,sangita.bhandari@gmail.in,Male,36,9889885803,P0khara,28925.25,402,23005.7,555
456,Shanti,Khadka,shanti.khadka@GMAIL.COM,Female,53,9819493977,Pokhara,7360.09,377,9491.59,732
457,Rohan,Dahal,rohan.dahal@YAHoo.com,F,49,9825648801,Kathmandu,585.51,355,349.26,-34
458,Suresh,Ghale,suresh.ghale@gmail.com,Female,56,9819267372,Pokhara,28372.76,70,28824.17,326
459,Anjali,Karki,anjali.karki@YAHoo.com,F,37,9844443747,Rasuwa,48647.51,68,71687.87,-49
460,Sarita,Wangchuk,sarita.wangchuk@gmail.in,Male,35,9826978173,Bhaktapur,8948.43,174,5033.04,942
461,Deepak,Neupane,deepak.neupane@GMAIL.COM,Female,38,9888057303,Pokhara,20063.17,224,18428.3,640
462,Nawin,Thapa,nawin.thapa@GMAIL.COM,M,20,9879680031,Kathm#$ndu,44007.95,472,65598.54,495
463,Mingmar,Limbu,mingmar.limbu@gmail.com,F,17,9839696589,Biratn@gar,4826.18,299,7192.5,6
464,Prakash,Poudel,prakash.poudel@gmail.in,F,26,9868895317,rasuwa,47033.09,15,58047.72,315
465,Dinesh,Oli,dinesh.oli@Yahoooo.com,Male,57,9812641229,Kathmandu,27757.57,165,19880.58,310
466,Dipak,Magar,dipak.magar@yahoo.com,Other,53,9812943319,Lalitpur,189.0,322,112.22,362
467,Nawin,Lama,nawin.lama@GMAIL.COM,F,58,9868234528,Pokahara,45846.87,293,45839.18,751
468,Priya,Sherpa,priya.sherpa@YAHoo.com,M,55,,Kathmandu,1420.93,284,1309.78,876
469,Shanti,Pandey,shanti.pandey@gmail.in,M,22,9836215068,Pokhara,44977.42,266,51821.42,859
470,Nurpu,Bhattarai,nurpu.bhattarai@Yahoooo.com,Female,59,9873005912,Rasuwa,25370.43,63,27270.44,616
471,Gita,Khanal,gita.khanal@gmail.com,Other,31,,Balen City,45254.79,186,67801.55,514
472,Prakash,Karki,prakash.karki@gmail.in,Other,59,9877836270,Lalitpur,27667.88,499,16686.81,954
473,Mingmar,Damrang,mingmar.damrang@gmail.com,F,57,9868905946,Kathmandu,18258.55,434,26635.37,683
474,Sanjay,Bista,sanjay.bista@yahoo.com,Male,27,9876664863,Raasuwa,27807.49,0,21869.13,604
475,LAMPASANG,Dangol,lampasang.dangol@gmail.com,Other,56,9879308616,Kathmandu,34184.17,141,44654.8,216
476,REKHA,Oli,rekha.oli@Yahoooo.com,Male,36,9848933940,Kathmandu,19408.11,462,9795.54,529
477,Hari,Ghimire,hari.ghimire@yahoo.com,Female,16,9829479200,Biratn@gar,30150.06,253,32464.45,948
478,Bikram,Oli,bikram.oli@Yahoooo.com,Female,28,9891098342,Bhaktapur,19726.06,124,21978.48,127
479,priya,Pandit,priya.pandit@YAHoo.com,M,51,9886642365,Kathm#$ndu,44181.0,375,62314.06,813
480,Suresh,Magar,suresh.magar@yahoo.com,Other,28,9827950882,lalitpur4443,34033.38,322,20140.26,570
481,Suman,Bista,suman.bista@YAHoo.com,F,59,9850214474,Kathmandu,24912.16,300,22264.62,554
482,Karuna,Pandit,karuna.pandit@GMAIL.COM,Male,57,9871168840,Biratn@gar,22499.11,98,31154.49,918
483,Pramila,Gurung,pramila.gurung@Yahoooo.com,F,45,9835577061,Balen City,40616.31,406,57824.61,472
484,Sabita,Maharjan,sabita.maharjan@Yahoooo.com,F,53,9876671325,Pokhara,47043.84,295,30620.5,486
485,Bimal,Tamang,bimal.tamang@gmail.in,Other,36,9870906240,Biratn@gar,39916.15,365,26289.88,145
486,Sabina,Tamang,sabina.tamang@GMAIL.COM,Female,46,9898870096,Bhaktapur,45275.38,109,36540.47,-47
487,KUNSEL,Dahal,kunsel.dahal@YAHoo.com,F,53,9830726628,Rasuwa,31471.25,300,22429.56,83
488,Sabita,Damrang,sabita.damrang@Yahoooo.com,Female,25,9889503431,Biratn@gar,28982.12,411,37126.65,443
489,Suresh,Shyangba,suresh.shyangba@gmail.com,F,19,9880146465,P0khara,46101.51,359,56875.31,724
490,Priya,Oli,priya.oli@gmail.com,Other,38,9813084035,Biratn@gar,41284.55,77,55686.79,568
491,Dipak,Sapkota,dipak.sapkota@gmail.in,F,36,9827717716,Pokhara123Chitwan,4472.57,61,4142.64,304
492,sabita,Shrestha,sabita.shrestha@gmail.com,F,49,9846320133,P0khara,27910.91,255,35279.84,113
493,Sunita,Subedi,sunita.subedi@yahoo.com,M,17,9846262690,rasuwa,27949.64,257,37393.8,384
494,Ramesh,Adhikari,ramesh.adhikari@Yahoooo.com,M,22,9831434794,Pokhara123Chitwan,18719.17,210,13959.12,448
495,Suman,Khadka,suman.khadka@YAHoo.com,Female,19,9880114850,Pokhara123Chitwan,12338.59,179,9701.85,867
496,Samjhana,Wangchuk,,Other,42,9816538600,Biratn@gar,46730.46,227,62081.07,55
497,Suresh,Subedi,suresh.subedi@gmail.com,Other,37,9810403182,Bhaktapur,29276.9,432,33918.08,638
498,Manju,Acharya,manju.acharya@YAHoo.com,Female,17,9831197284,Rasuwa,46152.38,185,48607.47,522
499,Sabina,Dahal,sabina.dahal@GMAIL.COM,M,20,9813696335,Pokhara123Chitwan,41393.58,24,47032.92,393
500,Sanjay,Giri,sanjay.giri@yahoo.com,Other,47,9844341609,Kathm#$ndu,40057.62,332,37268.14,550
501,Anil,Basnet,anil.basnet@Yahoooo.com,Female,41,9810045803,Kathm#$ndu,42855.99,56,24908.55,410
502,Aarun,Maharjan,aarun.maharjan@GMAIL.COM,F,38,9887466827,lalitpur4443,42530.92,457,33681.44,358
503,Sabita,Rana,sabita.rana@gmail.com,Other,59,9826531791,Kathm#$ndu,4482.33,23,3029.22,766
504,Suresh,Khatri,suresh.khatri@gmail.in,M,28,9883668413,Lalitpur,46357.29,248,31541.86,212
505,AKASH,Wangchuk,akash.wangchuk@GMAIL.COM,Other,42,9851807519,Balen City,24849.34,471,21516.95,752
506,Prakash,Ghale,prakash.ghale@yahoo.com,Male,47,9837543985,Kathmandu,9891.15,339,7739.13,237
507,Kalpana,Bote,kalpana.bote@GMAIL.COM,Female,46,9855247677,Pokahara,16211.96,23,8866.8,238
508,Nisha,Dahal,nisha.dahal@yahoo.com,F,27,9836844783,lalitpur4443,29009.97,29,14737.35,580
509,Samjhana,Rana,samjhana.rana@yahoo.com,Male,44,9826765827,lalitpur4443,5359.89,283,7527.87,488
510,Bikram,Shrestha,bikram.shrestha@Yahoooo.com,Other,19,9836328504,Kathmandu,27788.35,400,28476.57,871
511,Mingmar,Bista,mingmar.bista@Yahoooo.com,Female,52,9882298544,Bhaktapur,3444.1,493,4196.42,-36
512,Laxmi,Bhandari,laxmi.bhandari@Yahoooo.com,M,29,9898285130,Kathmandu,30042.11,149,16598.59,371
513,manju,Thapa,manju.thapa@gmail.in,Female,16,9881002811,Raasuwa,20340.23,162,10409.67,246
514,Sita,Adhikari,sita.adhikari@gmail.in,Other,40,9851832112,Kathm#$ndu,14061.25,365,7074.84,82
515,Roshan,Karki,roshan.karki@gmail.in,Other,32,9864303463,Kathm#$ndu,43659.61,308,30574.23,297
516,Renjen,Budhathoki,renjen.budhathoki@gmail.in,Other,36,9811744676,Kathm#$ndu,24666.55,190,24478.05,226
517,Pooja,Bhattarai,pooja.bhattarai@gmail.in,M,59,9866032528,Kathm#$ndu,26964.89,283,21036.74,886
518,Tenjin,Chaudhari,tenjin.chaudhari@Yahoooo.com,Female,28,9889337717,Pokahara,4877.21,476,4653.6,867
519,Dipak,Damrang,dipak.damrang@YAHoo.com,Other,59,9833159912,Kathmandu,36409.93,129,32208.76,867
520,Rajesh,Magar,rajesh.magar@gmail.in,M,27,9835373062,Rasuwa,31238.5,73,22467.63,21
521,Nisha,Rana,,Male,58,9862285572,Balen City,9993.35,326,11186.68,558
522,Pramila,Rana,pramila.rana@YAHoo.com,M,24,9898596311,Bhaktapur,8201.32,432,6101.85,69
523,Lampasang,Rai,lampasang.rai@yahoo.com,Male,52,9816395695,Balen City,45398.38,475,48907.62,51
524,Nawin,Ghale,nawin.ghale@YAHoo.com,Male,56,9883293475,Balen City,17692.89,251,24085.81,871
525,Roshan,Basnet,roshan.basnet@Yahoooo.com,Male,54,9857112087,Kathmandu,23970.45,76,18598.27,699
526,SANJAY,Bomjan,sanjay.bomjan@gmail.in,Female,39,9830663395,rasuwa,34245.39,498,26509.24,519
527,Dipak,Adhikari,dipak.adhikari@YAHoo.com,M,55,9831309668,P0khara,42248.62,451,28493.25,42
528,Mina,Acharya,mina.acharya@gmail.com,Other,37,9878083656,Pokhara123Chitwan,37431.54,68,26752.37,286
529,Bishnu,Gurung,bishnu.gurung@gmail.in,Male,36,9895881334,Rasuwa,40262.52,346,23466.79,348
530,PRAKASH,Damrang,prakash.damrang@YAHoo.com,Male,46,9837821221,Kathmandu,28197.53,107,32102.51,857
531,Bikram,Neupane,bikram.neupane@gmail.in,F,20,9856861177,Biratn@gar,47103.61,25,44482.73,666
532,Dipak,Maharjan,dipak.maharjan@yahoo.com,Male,20,9812464690,P0khara,46274.55,214,34953.96,134
533,Pramila,Budhathoki,pramila.budhathoki@yahoo.com,Other,54,9849621265,rasuwa,46304.4,351,46240.16,18
534,Lampasang,Lamichhane,lampasang.lamichhane@gmail.com,F,42,9814905078,Balen City,5314.12,153,7152.34,794
535,Nisha,Dangol,nisha.dangol@GMAIL.COM,Other,33,9866907692,rasuwa,46822.15,144,34568.39,255
536,Anil,Karki,anil.karki@Yahoooo.com,Male,58,9878429181,Lalitpur,38486.83,268,34155.99,823
537,Sarita,Adhikari,sarita.adhikari@Yahoooo.com,F,41,9813983618,Bhaktapur,17712.53,150,9173.37,459
538,Nurpu,Bhattarai,nurpu.bhattarai@gmail.in,Female,53,9826408235,Pokhara,5420.12,263,4248.97,365
539,PRAMILA,Bomjan,pramila.bomjan@gmail.com,Male,33,9875585916,Pokhara123Chitwan,6656.13,383,6771.54,231
540,Arjun,Pandit,arjun.pandit@Yahoooo.com,M,49,9866488064,Pokhara123Chitwan,36139.74,318,18271.35,-26
541,SACHIN,Maharjan,sachin.maharjan@gmail.com,Male,49,9818301272,Bhaktapur,38432.74,93,57636.56,622
542,Sachin,Budhathoki,sachin.budhathoki@gmail.com,F,16,,Lalitpur,49207.32,209,57774.21,860
543,Sabina,Lama,sabina.lama@gmail.com,F,44,9886763060,Lalitpur,27716.94,68,18647.94,719
544,Kalpana,Shrestha,kalpana.shrestha@gmail.com,Other,39,9886554907,Rasuwa,2794.06,110,2378.62,573
545,Nisha,Lamichhane,,Female,39,9812703173,Pokhara123Chitwan,10559.91,313,13016.52,-14
546,Krishna,Dahal,krishna.dahal@yahoo.com,Other,55,,rasuwa,46735.18,426,56765.95,820
547,Nawin,Oli,nawin.oli@gmail.com,M,38,,Raasuwa,5151.24,114,5564.02,154
548,Rohan,Shrestha,rohan.shrestha@Yahoooo.com,F,38,9842566407,Kathm#$ndu,32169.95,257,24194.76,939
549,Lampasang,Adhikari,lampasang.adhikari@Yahoooo.com,F,20,9832149829,rasuwa,41109.46,40,26428.88,177
550,Pooja,Khatri,pooja.khatri@Yahoooo.com,Female,26,9852017562,Pokhara123Chitwan,42140.9,308,49718.5,427
551,pramila,Bista,pramila.bista@gmail.in,F,43,9842195843,P0khara,26173.62,481,36130.49,529
552,Roshan,Gurung,roshan.gurung@Yahoooo.com,Other,28,9840899123,P0khara,31669.2,38,41811.69,-39
553,pramila,Khanal,pramila.khanal@gmail.in,F,30,9891171044,Biratn@gar,48967.45,234,43399.08,640
554,Ramesh,Limbu,,Female,35,9865682163,Pokhara123Chitwan,39019.98,408,31423.68,516
555,Renjen,Basnet,renjen.basnet@yahoo.com,Male,17,9861870706,Balen City,34441.25,189,42604.2,845
556,Rohan,Bomjan,rohan.bomjan@YAHoo.com,Male,36,9869710514,Pokhara,25376.13,130,24715.68,444
557,NAWIN,Wangchuk,nawin.wangchuk@yahoo.com,Male,48,,P0khara,26656.12,87,17350.95,89
558,Laxmi,Dahal,laxmi.dahal@yahoo.com,Other,20,9820216843,P0khara,33357.04,26,19052.01,442
559,Anjali,Basnet,anjali.basnet@GMAIL.COM,Other,26,9852057136,Balen City,19827.41,494,12841.33,787
560,Rekha,Sapkota,rekha.sapkota@yahoo.com,Female,59,9830130375,Pokhara,5815.53,156,4925.88,723
561,Prakash,Bhandari,prakash.bhandari@gmail.in,F,22,9851324843,P0khara,21903.84,277,32497.8,379
562,Arjun,Lamichhane,arjun.lamichhane@YAHoo.com,Female,41,9824921502,Raasuwa,16662.36,206,22376.49,611
563,Anil,Shrestha,anil.shrestha@GMAIL.COM,Female,30,9854299027,Pokahara,44531.9,357,53983.35,993
564,Lampasang,Rai,lampasang.rai@gmail.in,Female,20,9832868866,Bhaktapur,24120.8,81,35390.27,610
565,Samjhana,Maharjan,samjhana.maharjan@GMAIL.COM,Female,17,9883835372,Biratn@gar,24708.49,53,18109.87,593
566,Tenjin,Karki,tenjin.karki@YAHoo.com,Female,41,9822130676,Kathm#$ndu,3222.39,454,2115.88,554
567,Hari,Bote,hari.bote@YAHoo.com,F,19,9895578335,rasuwa,34546.88,150,34711.36,-27
568,Hari,Khanal,hari.khanal@YAHoo.com,Male,56,9826719267,rasuwa,47343.46,468,37596.11,799
569,Sanjay,Subedi,sanjay.subedi@Yahoooo.com,Male,-1,9819135171,Kathm#$ndu,10276.74,207,5846.16,893
570,Dinesh,Pandit,,F,-1,9862477052,Kathmandu,4367.29,468,5310.92,763
571,Nisha,Poudel,nisha.poudel@YAHoo.com,M,50,9875317372,P0khara,33092.99,273,33398.68,157
572,Nawin,Sapkota,nawin.sapkota@yahoo.com,Female,17,9883828744,Rasuwa,28340.11,432,41011.71,-17
573,Sunita,Khatri,sunita.khatri@gmail.in,M,59,9838618721,Kathmandu,17833.32,342,14446.21,59
574,Akash,Acharya,akash.acharya@gmail.in,F,56,9826960367,Biratn@gar,2565.84,168,1475.97,952
575,Priya,Thapa,priya.thapa@gmail.in,Other,55,9864429274,rasuwa,43359.14,228,54420.07,53
576,Renjen,Shyangba,renjen.shyangba@yahoo.com,M,27,9882352010,lalitpur4443,38821.11,488,57483.41,993
